# 0.01
idx	x	y	z	r_solid	r_surf
47	251	41	14	0.979413	1.28996
48	252	41	14	0.974423	1.37493
49	253	40	13	1.00657	1.4199
50	254	40	13	0.781503	1.28345
51	255	40	13	0.767689	1.10331
52	256	40	13	0.759638	1.0667
53	257	41	12	0.79361	1.15603
54	257	42	12	0.941954	1.28879
55	258	42	12	0.7117	0
56	259	42	12	0.866562	1.27272
57	260	43	12	0.898573	1.33208
58	261	43	12	1.0767	1.65718
59	262	44	11	1.61315	2.23728
60	263	44	11	1.55909	2.33681
61	264	44	11	1.1443	1.8128
62	265	44	11	0.99764	1.51041
63	266	44	11	0.785281	1.12739
64	267	45	11	0.853013	1.31919
65	268	46	11	1.49832	1.70723
66	269	47	11	1.83981	1.90967
67	270	48	10	1.65288	2.35282
68	271	49	9	1.5464	2.14381
69	272	50	9	0.924245	1.06693
70	273	51	10	0.939402	1.37035
71	274	52	10	0.767333	1.11945
72	274	53	10	1.21787	1.731
73	275	54	10	0.885688	1.5112
74	276	55	10	1.27196	1.96111
75	277	56	9	1.17966	1.89422

# 3.09
idx	x	y	z	r_solid	r_surf
0	232	90	0	0.351241	0.351241
1	233	89	0	0.412	0.412
2	234	89	0	0.674622	0.88209
3	235	88	0	0.97002	1.27755
4	236	88	0	1.03881	1.47068
5	237	88	0	1.20164	1.79161
6	238	88	0	1.04717	1.47877
7	239	88	0	1.17115	1.52958
8	240	87	0	1.05652	1.53691
9	241	86	0	0.92699	1.46626
10	242	85	1	1.17357	1.73322
11	243	84	2	1.25025	1.86727
12	244	83	2	0.881572	1.23068
13	245	82	3	0.945182	1.32305
14	246	81	4	0.930395	1.39914
15	247	80	4	1.07418	1.57787
16	248	79	5	1.08617	1.59917
17	249	78	5	1.19676	1.89405
18	250	77	5	1.47322	2.33458
19	251	76	6	1.26577	2.04346
20	251	75	6	1.33947	2.01273
21	252	74	6	1.53871	2.258
22	253	74	6	1.17557	2.13354
23	254	74	6	1.33445	2.01797
24	255	73	6	1.2809	1.83174
25	255	72	6	1.29606	1.93202
26	256	71	7	1.36496	2.15892
27	257	70	7	1.35325	1.91258
28	257	69	7	1.45575	2.27133
29	258	68	7	1.39903	2.13101
30	259	67	7	1.46777	2.36609
31	260	66	7	1.74414	2.45508
32	261	66	7	1.14808	1.76728
33	262	65	7	1.06959	1.31662
34	263	64	7	1.16236	1.5788
35	264	63	8	1.83576	2.37785
36	265	63	8	0.675758	0.923948
37	266	62	8	1.0781	1.33088
38	267	61	8	1.88845	2.52925
39	268	60	8	1.25771	1.41531
40	269	59	9	1.62637	1.7378
41	270	59	10	1.65113	1.65113
42	271	59	10	0.587554	0.587554
43	272	58	10	0.625285	0.814927
44	273	58	10	0.950883	1.34886
45	274	57	10	0.835377	1.5006
46	275	57	10	1.06599	2.49426
47	276	57	10	1.40034	2.22248

# 4.09
idx	x	y	z	r_solid	r_surf
0	278	57	9	1.26798	2.12397
1	279	57	9	1.27681	1.99729
2	280	58	9	1.35656	2.18055
3	281	58	9	1.24377	1.90912
4	282	59	9	1.31016	1.90186
5	283	60	8	0.986322	1.49843
6	284	60	8	0.969445	1.34435
7	285	61	9	1.06037	1.89364
8	286	61	9	0.948956	1.46056
9	287	62	9	1.04237	1.39427
10	288	62	9	1.1092	1.83988
11	289	62	9	1.12471	1.74651
12	290	62	9	1.05388	1.82275
13	291	62	9	1.2333	1.7216
14	292	63	8	1.06928	1.6341
15	293	63	8	0.815696	1.236
16	294	63	8	0.852589	1.23323
17	295	64	7	0.720509	0.992051
18	296	64	7	0.751253	1.31148
19	297	64	7	0.867188	1.2494
20	298	64	7	0.985364	1.44821
21	299	64	7	0.994316	1.2981
22	300	64	6	0.750496	1.01569
23	301	64	6	0.882732	1.15603
24	302	65	6	0.903494	1.27116
25	303	66	6	0.848021	1.13366
26	304	67	6	1.01189	1.46559
27	305	68	6	0.838967	1.29446
28	306	69	6	0.592984	0.863987
29	307	70	6	0.810317	1.1737
30	308	70	6	0.991446	1.62404
31	309	70	5	0.818479	1.14851
32	310	70	5	1.32653	1.93236
33	311	71	6	1.04709	1.58581
34	312	72	6	1.0362	1.55951
35	313	73	6	0.912672	1.29128
36	314	74	5	0.900415	1.2881
37	315	74	5	0.951905	1.53856
38	316	74	4	0.997626	1.56945
39	317	74	4	1.1401	1.75079
40	318	73	4	0.822167	1.05254
41	319	72	4	0.585972	0.884455
42	320	72	4	0.775278	1.03477
43	321	72	4	0.75701	0.945385
44	322	72	4	0.708462	0.985385
45	323	72	4	0.730104	1.08038
46	324	73	4	0.766432	1.11776
47	325	74	4	0.518196	0
48	325	75	4	0.641032	0.889401
49	325	76	4	0.549652	0.627298
50	324	77	4	0.985686	1.08971
51	327	76	4	1.10793	1.18707
52	327	75	4	0.579967	0.830934
53	328	74	3	0.699435	1.07836
54	329	74	3	0.652591	0.873446
55	330	75	3	0.813056	1.06677
56	331	75	3	0.832844	1.15961
57	332	76	2	1.33116	1.7544
58	333	76	1	0.949976	1.34125
59	334	76	1	0.685169	0.824
60	335	76	1	0.65595	0.889401
61	336	76	1	0.642999	0.830989
62	337	77	1	0.629583	0.8283
63	337	78	1	0.988538	1.37564
64	338	79	1	0.679175	1.10991
65	339	80	1	0.599572	0.833298
66	339	81	1	0.838422	1.06483
67	340	82	0	0.568319	0.654519
68	341	83	0	0.246	0.246

# 0.1
idx	x	y	z	r_solid	r_surf
0	347	305	56	0	0
1	348	305	57	0	0
2	349	305	57	0.857838	0.857838
3	350	306	58	0.377908	0.377908
4	351	306	58	0.505945	0.505945
5	352	306	58	0.542369	0.569498
6	353	306	58	0.635871	0.776123
7	354	307	58	0.929507	1.24456
8	355	307	58	0.636403	0.854247
9	356	308	58	0.79141	1.07486
10	357	309	58	0.545872	0.599744
11	358	309	58	0.524542	0.673659
12	359	308	57	0.668514	0.873787
13	360	308	57	0.571357	0.698
14	361	308	57	0.72083	0.943383
15	362	309	57	0.765607	1.08173
16	363	309	57	0.593192	0.853713
17	364	309	57	0.725282	0.969486
18	365	309	56	0.819902	1.12784
19	366	309	56	0.719778	1.02238
20	367	309	56	0.740544	1.00349
21	368	309	56	0.730131	1.02862
22	369	310	56	0.661493	0.953029
23	370	310	56	0.635858	0.959708
24	371	310	56	0.710652	1.00366
25	372	310	55	0.714559	1.02638
26	373	310	55	0.750908	1.05291
27	374	311	56	0.844277	1.32804
28	375	311	56	0.677349	0.702482
29	376	312	55	0.831371	1.23127
30	377	313	55	0.912093	1.22417
31	378	313	55	0.757582	1.10331
32	379	313	55	0.790011	1.05184
33	380	313	55	0.767689	1.10331
34	381	313	55	0.735398	1.01275
35	382	314	55	0.705171	1.02528
36	383	314	55	0.621051	0.904924
37	384	314	55	0.585218	0.761455
38	385	315	56	0.639089	0.873283
39	386	315	56	0.584151	0.783405
40	387	315	56	0.664186	0.911795
41	388	315	56	0.559873	0.702482
42	389	315	56	0.59186	0.821322
43	390	315	55	0.707671	0.951403
44	391	315	55	0.593192	0.959708
45	392	315	55	0.684723	0.939365
46	393	315	54	0.585603	0.87305
47	394	315	54	0.665287	1.02878
48	395	315	54	0.72114	0.997471
49	396	315	53	0.738541	1.02356
50	397	315	53	0.593192	0.805372
51	398	315	53	0.441635	0
52	399	315	53	0.595078	0.731254
53	400	316	52	0.445656	0.562313
54	401	316	52	0.562081	0.746634
55	402	316	52	0.637857	0.933743
56	403	316	52	0.601703	0.809901
57	404	315	52	0.65202	0.889285
58	405	315	52	0.665635	0.906867
59	406	314	52	0.858223	1.27939
60	407	313	51	0.913125	1.54796
61	408	312	50	0.95106	1.57894

# 1.1
idx	x	y	z	r_solid	r_surf
0	408	311	50	0.915593	1.65739
1	408	310	50	1.03571	1.5791
2	408	309	50	1.11779	1.61866
3	408	308	50	1.24626	1.61072
4	408	307	50	1.52947	2.11096
5	408	306	50	1.5788	2.10319
6	408	305	50	1.54913	2.44995
7	408	304	50	1.42385	2.32259
8	408	303	50	1.34056	1.97417
9	408	302	50	1.22927	2.0241
10	408	301	50	1.1821	1.64669
11	407	300	49	0.89414	1.51516
12	406	300	49	1.30579	1.79188
13	406	299	49	1.04218	0
14	406	298	49	0.854085	1.13372
15	406	297	49	1.07406	1.40537
16	405	296	50	1.17969	1.75633
17	405	295	50	0.890295	1.64987
18	405	294	50	1.05087	1.54099
19	404	293	50	0.99221	1.36798
20	404	293	50	0	0
21	403	293	51	0.765969	1.11231
22	402	293	51	0.892679	1.03987
23	401	292	51	0.692836	0.70266
24	400	291	51	0.328	0.328
25	400	290	51	0.568927	0.246
26	400	289	51	0.57396	0.329
27	400	288	51	0.721923	0.721923
28	401	287	50	0.900224	1.03551
29	401	286	50	0.633239	0.789908
30	401	285	50	0.572886	0.64178
31	401	284	51	0.67218	0.918241
32	401	283	51	0.674382	0.974679
33	400	282	51	0.812126	1.21639
34	399	281	51	1.05858	1.50055
35	399	280	51	1.05911	1.51775
36	398	279	51	1.13285	1.81146
37	397	278	51	1.45098	1.98428
38	397	277	51	1.27721	1.9237
39	397	276	51	1.14616	1.86582
40	397	275	51	1.13184	1.60996
41	396	274	51	1.41834	2.13801
42	396	273	51	1.07497	1.61225
43	395	272	51	1.37133	2.04859
44	395	271	51	1.0265	1.49132
45	394	270	51	1.04781	1.74332
46	393	269	51	1.36256	2.01515
47	393	268	51	0.830005	1.48694
48	393	267	51	0.902529	1.27746
49	392	266	52	1.29944	1.92142
50	392	265	52	0.849294	1.20444
51	391	264	52	0.989145	1.5831
52	390	263	52	1.05929	1.82331
53	389	262	53	1.44877	2.16468
54	389	261	53	0.752845	1.11466
55	388	260	53	1.22779	1.76692
56	388	259	53	0.654672	0.909765
57	387	258	53	0.754892	1.03615
58	386	257	53	1.72985	1.82889
59	386	256	53	1.72839	1.27371
60	387	255	53	0.539361	0.539361
61	386	254	53	0.386431	0.386431
62	386	253	53	0.447452	0.447452
63	385	252	54	2.68299	2.65738
64	385	251	54	8.73507	8.30815

# 2.1
idx	x	y	z	r_solid	r_surf
0	409	312	50	0.88936	1.53162
1	410	313	50	1.04131	1.54515
2	411	313	50	0.849224	0
3	412	313	50	1.49605	2.12789
4	413	314	50	1.07713	1.48417
5	414	314	50	0.865903	1.28316
6	415	314	50	1.04171	1.58603
7	416	314	50	1.47709	1.9119
8	417	314	50	1.20232	1.68371
9	418	314	50	1.14871	1.47581
10	419	315	49	0.886272	1.31634
11	420	315	49	0.871321	1.06677
12	421	315	49	1.01976	1.31236
13	422	315	49	0.984862	1.52356
14	423	315	49	0.930369	1.35369
15	424	316	48	0.878659	1.31381
16	425	316	48	0.907247	1.5959
17	426	315	48	1.01232	1.56932
18	427	315	48	0.984704	1.3986
19	428	315	47	1.07528	1.58572
20	429	315	47	0.928525	1.56628
21	430	315	47	1.06176	1.64927
22	431	316	47	1.04413	1.4549
23	432	316	47	1.016	1.3386
24	433	316	46	1.089	1.69856
25	434	316	46	0.906133	1.53242
26	435	316	46	1.04881	1.51089
27	436	315	46	1.19932	1.73988
28	437	315	46	1.1388	1.75623
29	438	314	46	1.19053	1.91206
30	439	314	46	0.852632	1.33032
31	440	314	46	0.821991	1.12339
32	441	313	45	1.03642	1.64386
33	442	312	44	0.879111	1.32056
34	443	312	44	1.03542	1.39457
35	444	311	45	0.826815	1.22255
36	445	310	45	1.11076	1.49005
37	445	309	45	0.976244	1.38925
38	446	308	45	1.27901	1.83713
39	447	307	44	1.31292	1.9813
40	448	306	44	1.39768	2.15063
41	449	305	44	1.49779	2.18903
42	450	304	44	1.45174	2.16494
43	451	303	44	1.51796	2.24298
44	452	302	44	1.48679	2.26111
45	453	301	44	1.4113	2.0394
46	453	301	44	0	0
47	454	300	44	1.29905	1.94658
48	455	299	44	1.10374	1.56297
49	455	298	44	1.01628	1.48462
50	456	297	44	0.998903	1.44444
51	457	296	45	0.72094	0.973035
52	458	296	45	0.731373	0.983005
53	459	295	45	0.732119	1.14357
54	460	295	45	0.75609	1.06045
55	461	294	45	0.80799	1.03051
56	462	293	44	0.908176	1.31438
57	463	292	44	0.93704	1.2559
58	464	291	44	1.28321	1.73521
59	465	290	43	0.987885	1.32425
60	466	290	43	1.08325	1.64871
61	467	289	43	0.994904	1.3038
62	468	289	43	1.20362	1.94399
63	469	289	44	1.28475	1.96336
64	470	289	44	1.30441	2.11752
65	471	288	44	1.31867	1.93504
66	472	288	44	1.12506	2.13354
67	473	288	44	1.42307	2.12271
68	474	287	45	1.17912	1.90085
69	475	287	45	1.06666	1.64357
70	476	286	45	1.29914	1.95523
71	477	286	45	1.13429	1.7289
72	478	285	45	1.15389	1.80942
73	479	284	45	1.1271	1.75492
74	480	283	45	1.05163	1.70764
75	481	282	45	1.06998	1.58623
76	482	282	45	1.00105	1.52209
77	483	281	45	0.956896	1.4627
78	484	280	45	1.10225	1.53555
79	485	280	45	0.976482	1.5291
80	486	279	45	1.32891	1.92977
81	487	279	45	1.03359	1.66142
82	488	279	45	0.886424	1.27625
83	489	279	45	0.716224	1.01487
84	490	278	46	0.878153	1.41312
85	491	278	46	0.753624	1.01062
86	492	277	46	1.12443	1.61704
87	492	276	46	0.779514	1.71987
88	491	275	45	0.812711	1.57986
89	491	274	45	1.16309	1.70312
90	492	273	45	0.854942	1.30883
91	493	273	45	0.638956	0.903501
92	494	272	46	0.904268	1.29625
93	495	272	46	0.977525	1.50166
94	496	272	46	0.820886	1.12158
95	497	272	46	1.1551	1.73742
96	498	271	46	0.996996	1.41783
97	499	270	46	1.01531	1.52652
98	500	270	46	0.858556	1.50421
99	501	270	46	1.04925	1.51323
100	502	269	46	0.962583	1.50331
101	503	268	46	1.14359	1.56264
102	504	268	46	1.00424	1.48204
103	505	268	46	0.901649	1.38069
104	506	268	46	0.919919	1.32124
105	507	267	47	1.05181	1.40955
106	508	267	47	0.894521	1.53354
107	509	267	47	1.03469	1.38897
108	510	266	48	0.830489	1.16728
109	510	266	48	0	0
110	511	265	49	0.67726	0.729429

# 3.1
idx	x	y	z	r_solid	r_surf
0	384	250	54	0.507197	1.06677
1	383	250	54	0.437931	0.515241
2	382	249	55	0.309	0.309
3	381	248	54	0	0
4	381	248	54	0	0
5	380	247	54	0	0
6	379	247	55	0.206	0.206
7	378	246	55	0.291328	0.291328
8	377	246	55	0	0
9	376	245	56	0	0

# 4.1
idx	x	y	z	r_solid	r_surf
0	385	249	54	0.716168	1.04082
1	386	248	55	0.698575	0.982591
2	386	247	55	1.16533	1.69065
3	387	246	55	1.13485	1.62138
4	387	246	55	0	0
5	388	245	55	1.06727	1.3857
6	389	244	55	1.10385	1.56457
7	390	243	55	0.709546	0.82774
8	391	242	55	0.633971	0.822392
9	391	241	55	1.08958	1.62524
10	392	240	56	0.628795	0.728726
11	393	240	56	0	0
12	393	240	55	0.69107	1.06875
13	393	239	55	0.647277	0.893003
14	394	238	55	0.44985	0.585751
15	395	238	55	0.59574	0.704656
16	396	238	55	0.747996	1.1482
17	397	238	55	0.616686	0.891854
18	398	238	55	0.891516	1.24758
19	399	237	55	0.456875	0.492
20	399	236	55	0.329	0.452
21	399	235	55	0.246	0.246
22	400	235	55	0.572145	0.572145
23	400	235	55	0	0
24	401	236	54	0.420547	0.329
25	402	237	54	0.616972	0.616972
26	403	237	54	0.274667	0.274667
27	404	237	54	0	0

